1973,1990,2007
Walsh,ND,33,16521,13766,11011
Walthall,MS,23,13458,14409,15360
Walton,FL,8,2793,27837,52881
Walton,GA,9,19378,38757,83144
Walworth,SD,40,6842,6052,5262
Walworth,WI,48,49912,75356,100800
Wapello,IA,14,35915,35733,35551
Ward,ND,33,59661,57794,55927
Ward,TX,42,15684,12976,10268
Ware,GA,9,35081,35456,35831
Warren,GA,9,6250,6079,5908
Warren,IA,14,27837,36170,44503
Warren,IL,12,20918,19160,17402
Warren,IN,13,7860,8171,8482
Warren,KY,16,51861,77942,104023
Warren,MO,24,8765,19616,30467
Warren,MS,23,46718,47792,48866
Warren,NC,32,15196,17303,19410
Warren,NJ,29,74231,91984,109737
Warren,NY,31,52897,59520,66143
Warren,OH,34,24628,114509,204390
Warren,PA,37,49092,45039,40986
Warren,TN,41,26508,33099,39690
Warren,VA,45,16332,26313,36294
Warrick,IN,13,32872,44981,57090
Wasatch,UT,43,5075,10150,20535
Wasco,OR,36,19800,21781,23762
Waseca,MN,22,16664,18096,19528
Washakie,WY,49,8910,8363,7816
Washburn,WI,48,10952,13817,16682
Washington,AL,0,16178,16702,17226
Washington,AR,3,34358,114325,194292
Washington,CO,5,4941,4784,4627
Washington,FL,8,11058,16972,22886
Washington,GA,9,17429,19183,20937
Washington,IA,14,17888,19617,21346
Washington,ID,11,7033,8590,10147
Washington,IL,12,15157,14963,14769
Washington,IN,13,19510,23715,27920
Washington,KS,15,8244,7042,5840
Washington,KY,16,9348,10453,11558
Washington,LA,17,41396,43158,44920
Washington,MD,19,98789,121951,145113
Washington,ME,18,38043,35397,32751
Washington,MN,22,67405,146940,226475
Washington,MO,24,16627,20472,24317
Washington,MS,23,80008,67826,55644
Washington,NC,32,15109,14012,12915
Washington,NE,26,13317,16638,19959
Washington,NY,31,56271,59507,62743
Washington,OH,34,62946,62261,61576
Washington,OK,35,46788,48338,49888
Washington,OR,36,108424,315469,522514
Washington,PA,37,203585,204569,205553
Washington,RI,38,93876,110389,126902
Washington,TN,41,68807,92732,116657
Washington,TX,42,20290,26162,32034
Washington,UT,43,24591,49183,133791
Washington,VA,45,39203,45968,52733
Washington,VT,44,51296,55111,58926
Washington,WI,48,63525,95868,128211
Washita,OK,35,11223,11445,11667
Washoe,NV,27,107207,256643,406079
Washtenaw,MI,21,217971,283987,350003
Watauga,NC,32,29553,37047,44541
Watonwan,MN,22,12402,11712,11022
Waukesha,WI,48,233117,306225,379333
Waupaca,WI,48,40439,46242,52045
Waushara,WI,48,14102,19434,24766
Wayne,GA,9,15880,22463,29046
Wayne,IA,14,7858,7075,6292
Wayne,IL,12,17866,17217,16568
Wayne,IN,13,75736,71998,68260
Wayne,KY,16,14353,17495,20637
Wayne,MI,21,2230729,2107915,1985101
Wayne,MO,24,10473,11564,12655
Wayne,MS,23,17978,19537,21096
Wayne,NC,32,96202,104896,113590
Wayne,NE,26,9433,9375,9317
Wayne,NY,31,87439,89365,91291
Wayne,OH,34,89934,101744,113554
Wayne,PA,37,28722,40215,51708
Wayne,TN,41,11291,13974,16657
Wayne,UT,43,1860,2190,2520
Wayne,WV,47,42103,41667,41231
Waynesboro,VA,45,15482,18569,21656
Weakley,TN,41,30915,32071,33227
Webb,TX,42,35708,134430,233152
Weber,UT,43,95874,158860,221846
Webster,GA,9,2281,2263,2245
Webster,IA,14,42103,40345,38587
Webster,KY,16,13990,13940,13890
Webster,LA,17,42842,41883,40924
Webster,MO,24,11661,23794,35927
Webster,MS,23,10617,10203,9789
Webster,NE,26,4943,4276,3609
Webster,WV,47,11937,10686,9435
Weld,CO,5,20572,132161,243750
Wells,IN,13,24001,25964,27927
Wells,ND,33,7357,5813,4269
West Baton Rouge,LA,17,16217,19421,22625
West Carroll,LA,17,12637,12095,11553
West Feliciana,LA,17,10741,12927,15113
Westchester,NY,31,799831,875578,951325
Westmoreland,PA,37,378608,370467,362326
Westmoreland,VA,45,13902,15577,17252
Weston,WY,49,6158,6506,6854
Wetzel,WV,47,21938,19185,16432
Wexford,MI,21,21074,26433,31792
Wharton,TX,42,38819,39858,40897
Whatcom,WA,46,65223,129111,192999
Wheatland,MT,25,2509,2246,1983
Wheeler,GA,9,3074,4952,6830
Wheeler,NE,26,1085,947,809
Wheeler,OR,36,1439,1400,1361
Wheeler,TX,42,6809,5801,4793
White Pine,NV,27,9602,9374,9146
White,AR,3,36421,54931,73441
White,GA,9,1208,13114,25020
White,IL,12,18305,16481,14657
White,IN,13,22751,23285,23819
White,TN,41,15397,20146,24895
Whiteside,IL,12,61114,60156,59198
Whitfield,GA,9,51847,72613,93379
Whitley,IN,13,22815,27735,32655
Whitley,KY,16,28304,33323,38342
Whitman,WA,46,36485,38857,41229
Wibaux,MT,25,1480,1189,898
Wichita,KS,15,3278,2739,2200
Wichita,TX,42,116621,122323,128025
Wicomico,MD,19,55886,74743,93600
Wilbarger,TX,42,16151,15094,14037
Wilcox,AL,0,14233,13506,12779
Wilcox,GA,9,5427,7020,8613
Wilkes,GA,9,10906,10584,10262
Wilkes,NC,32,52160,59502,66844
Wilkin,MN,22,8614,7516,6418
Wilkinson,GA,9,10416,10240,10064
Wilkinson,MS,23,9152,9709,10266
Will,IL,12,45332,359459,673586
Willacy,TX,42,14885,17699,20513
Williams,ND,33,22444,20992,19540
Williams,OH,34,35738,37058,38378
Williamsburg,SC,39,38091,36769,35447
Williamsburg,VA,45,10968,11701,12434
Williamson,IL,12,50889,57715,64541
Williamson,TN,41,40894,81789,166128
Williamson,TX,42,70285,140570,373363
Wilson,KS,15,10687,10247,9807
Wilson,NC,32,55722,66238,76754
Wilson,TN,41,29682,68019,106356
Wilson,TX,42,6342,22803,39264
Winchester,VA,45,18561,22147,25733
Windham,CT,6,88478,102758,117038
Windham,VT,44,39962,41721,43480
Windsor,VT,44,51467,54171,56875
Winkler,TX,42,10589,8566,6543
Winn,LA,17,17405,16463,15521
Winnebago,IA,14,13301,12131,10961
Winnebago,IL,12,208683,253721,298759
Winnebago,WI,48,119588,140871,162154
Winneshiek,IA,14,20771,20840,20909
Winona,MN,22,45934,47868,49802
Winston,AL,0,19986,22113,24240
Winston,MS,23,19189,19447,19705
Wirt,WV,47,4533,5171,5809
Wise,TX,42,11937,34763,57589
Wise,VA,45,37422,39544,41666
Wolfe,KY,16,5859,6451,7043
Wood,OH,34,101405,113402,125399
Wood,TX,42,16898,29451,42004
Wood,WI,48,73480,73712,73944
Wood,WV,47,87882,86985,86088
Woodbury,IA,14,94725,98506,102287
Woodford,IL,12,27617,32817,38017
Woodford,KY,16,15764,20039,24314
Woodruff,AR,3,11311,9480,7649
Woods,OK,35,9895,9107,8319
Woodson,KS,15,4926,4122,3318
Woodward,OK,35,18397,18951,19505
Worcester,MA,20,639914,710633,781352
Worcester,MD,19,21202,35288,49374
Worth,GA,9,18197,19741,21285
Worth,IA,14,8275,7980,7685
Worth,MO,24,2774,2436,2098
Wrangell-Petersburg,AK,1,8063,7036,6009
Wright,IA,14,15480,14272,13064
Wright,MN,22,20824,69098,117372
Wright,MO,24,15268,16772,18276
Wyandot,OH,34,22035,22253,22471
Wyandotte,KS,15,169990,161973,153956
Wyoming,NY,31,43194,42563,41932
Wyoming,PA,37,28375,28105,27835
Wyoming,WV,47,34180,28927,23674
Wythe,VA,45,22502,25520,28538
Yadkin,NC,32,23355,30576,37797
Yakima,WA,46,145846,189454,233062
Yakutat,AK,1,0,0,689
Yalobusha,MS,23,10478,12075,13672
Yamhill,OR,36,35425,65999,96573
Yancey,NC,32,12462,15459,18456
Yankton,SD,40,17003,19324,21645
Yates,NY,31,21225,22891,24557
Yavapai,AZ,2,5001,108818,212635
Yazoo,MS,23,23839,25513,27187
Yell,AR,3,13858,17822,21786
Yellow Medicine,MN,22,13216,11672,10128
Yellowstone,MT,25,87178,113557,139936
Yoakum,TX,42,10047,8747,7447
Yolo,CA,4,88584,142214,195844
York,ME,18,129109,165225,201341
York,NE,26,14472,14421,14370
York,PA,37,260571,340810,421049
York,SC,39,55869,132348,208827
York,VA,45,24051,42661,61271
Young,TX,42,18317,18000,17683
Yuba,CA,4,45192,58645,72098
Yukon-Koyukuk,AK,1,11058,8448,5838
Yuma,AZ,2,25569,108063,190557
Yuma,CO,5,8192,8929,9666
Zapata,TX,42,5073,9339,13605
Zavala,TX,42,12657,12161,11665
Ziebach,SD,40,1865,2254,2643
